usage_date,billing_period,account_id,account_name,business_unit,environment,region,service_name,product_name,team,cost_usd,usage_quantity,usage_unit,monthly_revenue_proxy,active_customers,workflows_processed,enterprise_customer_flag,sla_tier,budget_amount,forecast_baseline_cost,acquisition_phase,tag_owner,tag_environment,tag_product,tag_cost_center,allocation_status,anomaly_flag
2025-11-14,2025-11,1001,legacy-core-prod,core-platform,staging,us-east-1,AWS Lambda,workflow-intelligence,ml-engineering,13.97,35880.52,requests,1306654.99,4575,41909,0,standard,177323.1,164640.04,pre-integration,ml-engineering,staging,workflow-intelligence,core-platform,allocated,0
2025-11-14,2025-11,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon Athena,reporting-api,data,0.16,917.22,queries,680390.91,1865,4511,0,premium,69970.33,65618.74,pre-integration,data,dev,reporting-api,core-platform,allocated,0
2025-11-14,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon EBS,ai-assistant,platform,29.94,120387.1,gb-month-proxy,1546601.72,2957,102196,0,standard,172920.43,176795.11,pre-integration,platform,prod,ai-assistant,core-platform,allocated,0
2025-11-14,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon EBS,reporting-api,product-analytics,5.42,21673.86,gb-month-proxy,539005.13,1832,18339,0,standard,65674.78,61758.34,pre-integration,product-analytics,prod,reporting-api,core-platform,allocated,0
2025-11-14,2025-11,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon EC2,reporting-api,platform,9.63,9154.05,compute-hours,444685.03,1781,8674,0,premium,40731.06,39481.5,pre-integration,platform,stage,reporting-api,core-platform,allocated,0
2025-11-14,2025-11,1001,legacy-core-prod,core-platform,dev,us-east-1,Data Transfer,workflow-intelligence,product-analytics,4.38,15266.36,gb-transfer,1338126.98,4390,25204,0,standard,133181.08,131680.59,pre-integration,product-analytics,dev,workflow-intelligence,core-platform,allocated,0
2025-11-14,2025-11,1001,legacy-core-prod,core-platform,dev,us-east-1,NAT Gateway,reporting-api,product-analytics,1.59,3949.44,gb-processed,863332.9,1964,6379,0,standard,79914.75,76111.76,pre-integration,product-analytics,dev,reporting-api,core-platform,allocated,0
2025-11-14,2025-11,1001,legacy-core-prod,core-platform,staging,us-east-1,NAT Gateway,workflow-intelligence,product-analytics,8.4,20958.81,gb-processed,1927801.52,4457,38010,1,enterprise,269051.75,254315.52,pre-integration,product-analytics,staging,workflow-intelligence,core-platform,allocated,0
2025-11-14,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Support / Shared Platform,reporting-api,product-analytics,0.3,2774.07,shared-unit,821459.3,1910,19678,0,standard,93021.36,93156.92,pre-integration,product-analytics,prod,,core-platform,unallocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Fargate,reporting-api,platform,25.82,18540.92,compute-hours,757506.17,1723,17744,0,standard,114897.57,110991.69,pre-integration,platform,prod,reporting-api,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Fargate,workflow-intelligence,ml-engineering,145.98,104360.57,compute-hours,1963701.6,4667,106881,0,standard,196332.0,194979.55,pre-integration,ml-engineering,prod,workflow-intelligence,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Glue,ai-assistant,product-analytics,4.34,19185.84,job-runs,1178080.24,2788,90809,1,premium,136265.38,137243.69,pre-integration,product-analytics,prod,ai-assistant,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Lambda,ai-assistant,ml-engineering,40.95,92031.67,requests,1796176.22,3086,106802,1,enterprise,227171.56,233889.82,pre-integration,ml-engineering,prod,ai-assistant,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon Athena,workflow-intelligence,product-analytics,2.1,14201.04,queries,2236221.41,4466,87903,1,enterprise,267073.5,247046.81,pre-integration,product-analytics,prod,workflow-intelligence,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon CloudWatch,ai-assistant,product-analytics,11.67,73491.28,logs-metrics-events,1246783.53,2935,112409,0,premium,177699.16,173399.09,pre-integration,product-analytics,prod,ai-assistant,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon EC2,workflow-intelligence,data,109.12,96024.42,compute-hours,1634319.0,4467,87593,0,premium,254567.67,259643.51,pre-integration,data,prod,workflow-intelligence,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon EC2,reporting-api,data,15.64,15430.7,compute-hours,1214788.29,1947,17914,1,enterprise,164580.77,154906.46,pre-integration,data,prod,reporting-api,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon RDS,ai-assistant,platform,83.96,94723.13,db-hours,803943.4,3257,88353,0,premium,120992.76,112602.65,pre-integration,platform,prod,ai-assistant,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,Data Transfer,workflow-intelligence,ml-engineering,11.11,33119.98,gb-transfer,1368165.91,4548,46634,1,enterprise,165489.85,177931.66,pre-integration,,staging,workflow-intelligence,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Data Transfer,ai-assistant,ml-engineering,21.27,72363.4,gb-transfer,1562974.43,3016,103033,0,standard,234755.21,250422.02,pre-integration,ml-engineering,prod,ai-assistant,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,dev,us-east-1,Data Transfer,reporting-api,ml-engineering,1.15,3694.19,gb-transfer,621745.64,2102,5699,1,enterprise,63387.43,61604.08,pre-integration,,dev,reporting-api,ai-products,partially-allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,NAT Gateway,reporting-api,data,1.63,4094.75,gb-processed,840825.81,1458,6617,0,standard,84329.19,82368.09,pre-integration,data,staging,reporting-api,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,dev,us-east-1,NAT Gateway,workflow-intelligence,ml-engineering,5.68,14521.35,gb-processed,1263699.63,4439,19457,1,enterprise,124941.74,119419.07,pre-integration,ml-engineering,dev,workflow-intelligence,ai-products,allocated,0
2025-11-14,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Support / Shared Platform,ai-assistant,ml-engineering,1.22,10788.97,shared-unit,1520760.5,2920,85437,1,enterprise,196545.45,188358.0,pre-integration,ml-engineering,prod,ai-assistant,ai-products,allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,staging,us-east-1,AWS Fargate,ai-assistant,product-analytics,56.42,42010.62,compute-hours,1067719.05,2849,35780,0,premium,124801.42,128798.37,pre-integration,product-analytics,staging,ai-assistant,shared-ops,partially-allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,dev,us-east-1,AWS Glue,workflow-intelligence,product-analytics,0.73,3979.3,job-runs,1388597.31,4679,26197,0,premium,195342.32,204363.77,pre-integration,product-analytics,dev,workflow-intelligence,shared-ops,unallocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,staging,us-east-1,AWS Glue,reporting-api,platform,0.24,1280.27,job-runs,930026.74,1946,8306,0,standard,138498.47,131407.63,pre-integration,platform,staging,reporting-api,shared-ops,unallocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,staging,us-east-1,AWS Lambda,workflow-intelligence,platform,11.86,28423.0,requests,2114309.68,4367,32465,0,premium,336169.32,337180.87,pre-integration,platform,staging,workflow-intelligence,shared-ops,partially-allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,staging,us-east-1,Amazon Athena,ai-assistant,ml-engineering,1.56,10301.29,queries,1431814.32,2930,50797,0,premium,154261.64,147033.28,pre-integration,ml-engineering,staging,ai-assistant,shared-ops,allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,staging,us-east-1,Amazon CloudWatch,reporting-api,product-analytics,0.83,5418.69,logs-metrics-events,617024.65,1884,8674,0,standard,95308.51,93371.5,pre-integration,product-analytics,staging,,shared-ops,unallocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,prod,us-east-1,Amazon EBS,reporting-api,product-analytics,5.07,18963.08,gb-month-proxy,471080.24,1850,22189,1,enterprise,56324.59,54030.84,pre-integration,product-analytics,prod,reporting-api,shared-ops,partially-allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,staging,us-east-1,Amazon EC2,reporting-api,platform,11.3,9824.05,compute-hours,556106.2,1938,10369,0,standard,80373.09,83994.75,pre-integration,platform,staging,reporting-api,shared-ops,partially-allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,dev,us-east-1,Amazon RDS,reporting-api,platform,4.31,4518.95,db-hours,633478.5,1782,4553,1,enterprise,95716.42,94559.89,pre-integration,platform,dev,reporting-api,shared-ops,partially-allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,staging,us-east-1,Amazon RDS,workflow-intelligence,product-analytics,27.46,32447.47,db-hours,2562870.95,4486,35217,1,enterprise,305529.14,304970.51,pre-integration,product-analytics,staging,workflow-intelligence,shared-ops,partially-allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,staging,us-east-1,Amazon RDS,ai-assistant,data,47.83,47061.16,db-hours,1503668.01,3150,52659,0,standard,171413.27,178128.74,pre-integration,data,staging,ai-assistant,shared-ops,partially-allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,dev,us-east-1,NAT Gateway,reporting-api,ml-engineering,1.3,3524.6,gb-processed,450929.08,1781,4648,0,standard,71459.42,69367.56,pre-integration,ml-engineering,dev,reporting-api,shared-ops,allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,dev,us-east-1,Support / Shared Platform,workflow-intelligence,ml-engineering,0.58,2318.7,shared-unit,1226646.86,4224,22112,0,standard,120267.87,114165.15,pre-integration,,production,workflow-intelligence,shared-ops,partially-allocated,0
2025-11-14,2025-11,1003,shared-services,shared-ops,prod,us-east-1,Support / Shared Platform,ai-assistant,ml-engineering,2.63,12655.1,shared-unit,991272.78,2964,92885,1,enterprise,148469.51,149977.42,pre-integration,ml-engineering,prod,ai-assistant,shared-ops,unallocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,dev,us-east-1,AWS Lambda,workflow-intelligence,platform,8.31,15900.37,requests,1262314.16,4327,18814,1,enterprise,124541.61,132179.06,integration,platform,dev,workflow-intelligence,core-platform,allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon CloudWatch,ai-assistant,ml-engineering,11.26,53829.05,logs-metrics-events,1155831.5,2845,85672,1,premium,150330.31,147970.11,integration,ml-engineering,prod,ai-assistant,core-platform,allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon EBS,workflow-intelligence,data,28.69,91860.88,gb-month-proxy,1967216.04,4597,90396,0,premium,214350.09,208774.01,integration,data,prod,,core-platform,allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon EC2,workflow-intelligence,ml-engineering,32.11,19450.49,compute-hours,2717651.13,4555,20883,0,standard,404385.0,383991.82,integration,ml-engineering,dev,workflow-intelligence,core-platform,allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon EC2,reporting-api,product-analytics,11.06,6997.27,compute-hours,720046.3,1627,7941,1,enterprise,81292.98,77486.21,integration,product-analytics,staging,reporting-api,core-platform,allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon EC2,ai-assistant,product-analytics,145.92,94712.7,compute-hours,1319864.76,2913,81882,0,standard,166603.79,167743.13,integration,product-analytics,prod,ai-assistant,core-platform,allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon S3,workflow-intelligence,product-analytics,16.54,49018.11,gb-month-proxy,1148837.19,4567,93817,0,premium,117687.28,118226.37,integration,product-analytics,prod,workflow-intelligence,core-platform,allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon S3,reporting-api,platform,1.71,5293.58,gb-month-proxy,893514.16,1741,8627,0,standard,87547.16,89192.41,integration,platform,staging,reporting-api,core-platform,allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Data Transfer,ai-assistant,data,21.32,50054.06,gb-transfer,921817.11,3166,91090,0,premium,117980.79,122396.48,integration,data,prod,ai-assistant,core-platform,allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,NAT Gateway,reporting-api,data,7.28,14833.25,gb-processed,1007452.62,1837,20797,0,premium,120190.7,120168.49,integration,data,prod,reporting-api,core-platform,allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,NAT Gateway,ai-assistant,data,26.36,59552.22,gb-processed,1579825.11,2882,94805,1,enterprise,215649.58,221899.91,integration,,prod,ai-assistant,core-platform,partially-allocated,0
2025-11-15,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Support / Shared Platform,reporting-api,data,0.26,1936.87,shared-unit,692279.25,1830,18309,0,standard,69212.04,70313.13,integration,,prod,reporting-api,core-platform,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Fargate,workflow-intelligence,data,163.65,88171.26,compute-hours,1847205.7,4348,85858,0,standard,287360.72,294974.92,integration,data,prod,workflow-intelligence,ai-products,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Fargate,reporting-api,platform,31.58,20164.54,compute-hours,1082681.43,1825,19342,0,premium,110194.93,110904.35,integration,platform,prod,reporting-api,,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,AWS Lambda,reporting-api,data,6.47,12260.34,requests,711134.71,1953,11278,0,standard,108709.47,104447.23,integration,,staging,reporting-api,ai-products,partially-allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon CloudWatch,reporting-api,data,1.54,7341.83,logs-metrics-events,866915.05,1901,8845,0,standard,116723.74,122446.83,integration,data,staging,reporting-api,ai-products,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon EC2,reporting-api,ml-engineering,44.2,26860.94,compute-hours,910580.77,1857,22724,1,enterprise,90148.94,90679.86,integration,ml-engineering,prod,reporting-api,ai-products,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon EC2,workflow-intelligence,product-analytics,114.9,82480.08,compute-hours,1341388.58,4625,84728,0,premium,169324.25,182211.62,integration,product-analytics,prod,workflow-intelligence,,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon RDS,workflow-intelligence,data,55.23,44488.99,db-hours,2106572.11,4539,43765,0,standard,335896.43,346136.2,integration,data,staging,workflow-intelligence,ai-products,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon S3,ai-assistant,ml-engineering,23.23,67126.67,gb-month-proxy,1241945.99,2978,107228,0,premium,168510.89,174450.17,integration,ml-engineering,prod,ai-assistant,ai-products,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon S3,workflow-intelligence,product-analytics,9.11,23604.79,gb-month-proxy,1162696.6,4388,34939,0,standard,111726.34,118630.5,integration,product-analytics,staging,workflow-intelligence,ai-products,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Data Transfer,reporting-api,ml-engineering,4.77,10967.54,gb-transfer,566258.58,1917,18824,0,standard,66329.89,65058.57,integration,ml-engineering,prod,reporting-api,ai-products,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,NAT Gateway,workflow-intelligence,data,11.9,26120.1,gb-processed,2181291.31,4609,34185,0,premium,278577.66,269046.37,integration,data,staging,workflow-intelligence,ai-products,allocated,0
2025-11-15,2025-11,1002,acquired-ai-platform,ai-products,dev,us-east-1,Support / Shared Platform,workflow-intelligence,product-analytics,0.53,3422.95,shared-unit,1977126.97,4630,24452,1,enterprise,236071.3,238358.03,integration,product-analytics,production,workflow-intelligence,ai-products,allocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,dev,us-east-1,AWS Fargate,workflow-intelligence,data,36.9,20785.3,compute-hours,1379553.6,4505,23190,0,standard,164609.7,157922.31,integration,data,dev,workflow-intelligence,shared-ops,unallocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,prod,us-east-1,AWS Glue,ai-assistant,platform,4.78,17762.26,job-runs,1844101.12,3033,92931,0,premium,167321.38,160658.9,integration,platform,prod,ai-assistant,shared-ops,unallocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,staging,us-east-1,AWS Glue,workflow-intelligence,ml-engineering,2.24,8443.72,job-runs,1991999.5,4644,42700,0,standard,267182.15,259279.83,integration,ml-engineering,staging,,shared-ops,partially-allocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,dev,us-east-1,AWS Glue,reporting-api,platform,0.31,1160.78,job-runs,1002930.46,1825,5873,0,standard,154254.25,145673.75,integration,platform,dev,reporting-api,shared-ops,partially-allocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,staging,us-east-1,Amazon Athena,ai-assistant,platform,1.69,7920.89,queries,797939.26,2970,38541,0,premium,118320.67,116114.98,integration,platform,staging,ai-assistant,shared-ops,partially-allocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,dev,us-east-1,Amazon Athena,reporting-api,data,0.17,838.21,queries,1182702.45,1892,4573,1,premium,139160.92,138496.04,integration,,dev,reporting-api,shared-ops,partially-allocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,prod,us-east-1,Amazon CloudWatch,workflow-intelligence,ml-engineering,12.25,62284.42,logs-metrics-events,2408127.05,4596,86663,1,enterprise,313663.19,333172.96,integration,ml-engineering,prod,workflow-intelligence,shared-ops,unallocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,staging,us-east-1,Amazon CloudWatch,reporting-api,platform,2.14,9316.5,logs-metrics-events,494928.83,1831,10375,0,standard,50019.9,47151.45,integration,platform,staging,reporting-api,shared-ops,allocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,prod,us-east-1,Amazon EBS,reporting-api,data,7.43,20363.11,gb-month-proxy,705682.43,1663,18670,0,standard,64561.95,65380.59,integration,data,prod,reporting-api,shared-ops,partially-allocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,staging,us-east-1,Amazon EC2,ai-assistant,data,64.41,44502.15,compute-hours,1147239.15,2997,41561,0,standard,154161.3,149318.8,integration,data,staging,ai-assistant,shared-ops,partially-allocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,prod,us-east-1,Amazon EC2,workflow-intelligence,data,145.9,86932.77,compute-hours,2518552.77,4396,77370,0,standard,321417.74,313180.32,integration,data,prod,,shared-ops,unallocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,prod,us-east-1,Amazon EC2,reporting-api,product-analytics,29.79,19713.05,compute-hours,985006.29,1877,22885,1,premium,137164.48,131431.6,integration,product-analytics,prod,reporting-api,shared-ops,partially-allocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,staging,us-east-1,Amazon S3,reporting-api,product-analytics,2.08,5587.74,gb-month-proxy,461013.56,1863,9146,0,premium,49129.59,51341.93,integration,product-analytics,staging,reporting-api,shared-ops,allocated,0
2025-11-15,2025-11,1003,shared-services,shared-ops,prod,us-east-1,Support / Shared Platform,reporting-api,ml-engineering,0.64,2241.69,shared-unit,1053487.56,1947,21043,0,premium,139348.03,135360.6,integration,ml-engineering,prod,reporting-api,shared-ops,partially-allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,AWS Fargate,ai-assistant,product-analytics,189.77,104985.4,compute-hours,1371035.42,2925,89624,1,premium,163493.06,162310.15,integration,product-analytics,,ai-assistant,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,AWS Lambda,workflow-intelligence,product-analytics,37.72,70977.08,requests,2727885.14,4385,85179,0,premium,418309.7,426429.06,integration,product-analytics,prod,workflow-intelligence,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon Athena,reporting-api,data,0.21,1074.9,queries,823140.55,1939,5436,0,standard,130094.77,129976.14,integration,data,dev,reporting-api,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon CloudWatch,ai-assistant,data,13.97,74114.21,logs-metrics-events,1828153.07,3026,93883,0,standard,288276.9,308311.28,integration,data,prod,ai-assistant,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon CloudWatch,reporting-api,platform,0.78,4145.99,logs-metrics-events,547915.01,2142,5148,0,standard,77757.79,79648.68,integration,platform,production,reporting-api,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon EBS,reporting-api,platform,6.23,18536.8,gb-month-proxy,454727.14,1742,20810,0,standard,54493.45,52363.61,integration,,prod,reporting-api,core-platform,unallocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon EC2,reporting-api,ml-engineering,7.26,4615.49,compute-hours,1002600.37,1861,4972,0,standard,103866.64,110628.68,integration,ml-engineering,dev,reporting-api,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon EC2,workflow-intelligence,ml-engineering,71.33,41776.14,compute-hours,2625264.18,4537,43605,1,enterprise,402559.97,388621.61,integration,ml-engineering,staging,workflow-intelligence,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon RDS,workflow-intelligence,product-analytics,123.64,103220.99,db-hours,1292457.23,4520,103388,0,standard,200815.75,189422.18,integration,product-analytics,prod,workflow-intelligence,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,dev,us-east-1,Amazon RDS,ai-assistant,data,23.14,19592.76,db-hours,1423360.06,2813,25877,1,premium,153187.04,163964.89,integration,data,dev,ai-assistant,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon RDS,reporting-api,data,20.19,17122.34,db-hours,1220250.79,1975,21727,0,standard,118883.17,123275.15,integration,,prod,reporting-api,core-platform,unallocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Amazon S3,workflow-intelligence,ml-engineering,16.27,49259.14,gb-month-proxy,2375587.37,4410,73498,0,premium,217860.24,222905.37,integration,ml-engineering,prod,workflow-intelligence,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,staging,us-east-1,Amazon S3,reporting-api,ml-engineering,1.79,5216.51,gb-month-proxy,562735.9,2030,8847,0,premium,54550.13,57061.37,integration,ml-engineering,staging,reporting-api,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,staging,us-east-1,NAT Gateway,ai-assistant,platform,14.57,33110.42,gb-processed,1546247.09,2895,48267,0,standard,233080.44,248570.13,integration,platform,staging,ai-assistant,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,NAT Gateway,workflow-intelligence,product-analytics,26.4,58330.68,gb-processed,1322774.81,4553,91026,0,standard,193819.49,202797.77,integration,,prod,workflow-intelligence,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,NAT Gateway,reporting-api,ml-engineering,6.25,12495.85,gb-processed,801531.16,1707,16099,0,standard,106357.82,104951.36,integration,ml-engineering,prod,reporting-api,core-platform,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Support / Shared Platform,ai-assistant,product-analytics,1.69,13301.28,shared-unit,1909011.13,3063,106373,0,standard,184053.11,177265.06,integration,product-analytics,,ai-assistant,,allocated,0
2025-11-16,2025-11,1001,legacy-core-prod,core-platform,prod,us-east-1,Support / Shared Platform,workflow-intelligence,product-analytics,1.38,9762.73,shared-unit,2708879.39,4610,88408,1,enterprise,371107.6,368632.58,integration,product-analytics,production,workflow-intelligence,core-platform,allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,AWS Fargate,ai-assistant,platform,81.66,43000.41,compute-hours,1953387.82,3134,50710,0,premium,278484.68,292919.32,integration,platform,staging,ai-assistant,,partially-allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Glue,reporting-api,data,0.87,3374.31,job-runs,515252.16,1715,18663,0,premium,80151.09,76180.51,integration,data,prod,reporting-api,ai-products,allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,AWS Lambda,reporting-api,data,3.86,6541.26,requests,921803.67,1792,7870,1,enterprise,116346.48,108511.19,integration,data,staging,reporting-api,,allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,AWS Lambda,ai-assistant,ml-engineering,53.03,92200.32,requests,1112706.88,2871,91275,0,standard,165117.54,170904.94,integration,ml-engineering,prod,,ai-products,partially-allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon CloudWatch,ai-assistant,product-analytics,7.62,39896.78,logs-metrics-events,1849478.27,3115,51206,1,enterprise,168761.27,160912.83,integration,product-analytics,staging,ai-assistant,ai-products,allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon EBS,ai-assistant,data,31.26,91999.32,gb-month-proxy,1657078.54,2978,83272,1,enterprise,228278.18,242097.75,integration,data,prod,ai-assistant,ai-products,allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,staging,us-east-1,Amazon RDS,reporting-api,data,8.26,6625.7,db-hours,682696.91,1678,7558,1,enterprise,67182.91,71914.3,integration,data,staging,reporting-api,ai-products,allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Amazon RDS,ai-assistant,ml-engineering,123.76,97526.39,db-hours,1148385.69,2937,91057,0,premium,150165.17,145478.41,integration,ml-engineering,prod,ai-assistant,ai-products,allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,dev,us-east-1,Data Transfer,ai-assistant,data,8.13,18994.53,gb-transfer,1175030.77,3091,25206,0,premium,124023.69,121468.07,integration,data,dev,ai-assistant,ai-products,allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,dev,us-east-1,NAT Gateway,reporting-api,platform,1.5,2920.9,gb-processed,693774.45,1740,5107,1,enterprise,92162.27,93382.24,integration,platform,dev,reporting-api,ai-products,allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,NAT Gateway,workflow-intelligence,product-analytics,25.65,48682.03,gb-processed,2646878.8,4528,75364,0,premium,358692.2,369285.16,integration,,prod,workflow-intelligence,ai-products,partially-allocated,0
2025-11-16,2025-11,1002,acquired-ai-platform,ai-products,prod,us-east-1,Support / Shared Platform,ai-assistant,data,1.58,12471.67,shared-unit,1926441.63,3123,115439,0,standard,256562.77,241872.77,integration,data,prod,ai-assistant,ai-products,allocated,0
